bg_dog_id,dog name,sex,call name,dna reg ,registrations,whelp date,deceased,sire,sire_id,dam,dam_id,litter id,litter id_id,stud book,frozen semen,data_source,last updated,registered_name,image_urls,image_paths,primary_image,microchip,coat_color,eye_color,bite,height,weight,tail,rescue type
217258,HAPPY DOLCE BOVARO,Male,,,,,,SENNA VANT STOKERYBOS,217723.0,I LOVE CHAZ DOLCE BOVARO,217722.0,64500.0,64500.0,,,Show Catalog,10/2/2023 8:44:00 PM,HAPPY DOLCE BOVARO,https://bernergarde.org/DB/images/NoPhoto2.jpg,,,,,,,,,,
217289,ESSENCE OF LOVE AURORA,Female,,,WS63932002 (AKC),"Sep 11, 2018",,,,,,64335.0,64335.0,,,AKC Website,10/3/2023 2:30:00 PM,ESSENCE OF LOVE AURORA,https://bernergarde.org/DB/images/NoPhoto2.jpg,,,,,,,,,,
217334,KAIMON GERHEIL RANGE ROVER,Male,ROVER,,EST-02365/22 (EST),"Apr 4, 2022",,YORDAN CODELI GIRLS,204449.0,KAIMON GERHEIL I DREAM A DREAM,156645.0,64351.0,64351.0,,,BG Litter Submission,10/5/2023 7:58:00 AM,KAIMON GERHEIL RANGE ROVER,https://bernergarde.org/DB/photos/Dog/BG217334-1.jpg|https://bernergarde.org/DB/photos/Dog/BG217334-1.jpg|https://bernergarde.org/DB/photos/Dog/BG217334-2.jpg|https://bernergarde.org/DB/photos/Dog/BG217334-3.jpg|https://bernergarde.org/DB/photos/Dog/BG217334-4.jpg,output/images/dog_217334_0.jpg|output/images/dog_217334_1.jpg|output/images/dog_217334_2.jpg|output/images/dog_217334_3.jpg|output/images/dog_217334_4.jpg,output/images/dog_217334_0.jpg,978101 ...,Normal,Dark Brown,Scissor,,,Normal,
217534,BERNER-EMMAS JAILHOUSE ROCK,Male,ELVIS,,DK11221/2022 (DKK),"May 5, 2022",,RING OF FIRE VON ROMANSHOF,214407.0,BERNER-EMMAS YOU GOTTA MOVE,214307.0,64420.0,64420.0,,No,BG Dog Submission,10/24/2023 12:55:00 AM,BERNER-EMMAS JAILHOUSE ROCK,https://bernergarde.org/DB/photos/Dog/BG217534-1.jpeg|https://bernergarde.org/DB/photos/Dog/BG217534-1.jpeg,output/images/dog_217534_0.jpg|output/images/dog_217534_1.jpg,output/images/dog_217534_0.jpg,208213 ...,Normal,Dark Brown,Scissor,,47 Kgs,Normal,
217556,JEDI KNIGHT STORMGUARD,Male,JEDI,,WS78983501 (AKC),"Sep 24, 2021",,VINCHESTER PRIDE ADORABLE,156439.0,CINNAMON CREAM STORMGUARD,217555.0,64428.0,64428.0,,,BG Dog Submission,6/10/2025 2:49:00 PM,JEDI KNIGHT STORMGUARD,https://bernergarde.org/DB/photos/Dog/BG217556-1.jpg|https://bernergarde.org/DB/photos/Dog/BG217556-1.jpg|https://bernergarde.org/DB/photos/Dog/BG217556-2.jpg,output/images/dog_217556_0.jpg|output/images/dog_217556_1.jpg|output/images/dog_217556_2.jpg,output/images/dog_217556_0.jpg,900215 ...,,,,,,,
217600,HERO ORSO V.H. GASTELSVEER,Male,BILLY,,NHSB  3315244 (NHSB),"Aug 17, 2023",,L'EROE DEI NOSTRI TEMPI DEL SACRO FIUME,213691.0,IRRESISTIBLE IZZY V'T MARIAHOEFKE,174540.0,64440.0,64440.0,,,Breeder/Owner,11/4/2025 12:57:00 AM,HERO ORSO V.H. GASTELSVEER,https://bernergarde.org/DB/photos/Dog/BG217600-1.jpeg|https://bernergarde.org/DB/photos/Dog/BG217600-1.jpeg,output/images/dog_217600_0.jpg|output/images/dog_217600_1.jpg,output/images/dog_217600_0.jpg,528140 ...,,,,,,,
217611,WIND OF LIGHT PUCHATE PERLY,Male,KING,,"JRSP 72463 (ACR), 	JR72463BPP (KSS)","Aug 6, 2018",,ROCKING BOND JAMES BOND,96096.0,LEA PUCHATE PERLY,149904.0,46185.0,46185.0,,,Dutch Dog Data,4/26/2024 2:09:00 AM,WIND OF LIGHT PUCHATE PERLY,https://bernergarde.org/DB/images/NoPhoto2.jpg,,,,,,,,,,
217683,LILACBREEZE NORAH,Female,MABEL,,3100496400 (ANKC),"Jun 12, 2023",,LILACBREEZE BILLY BATHGATE,147627.0,LILACBREEZE FAIRY FLOSS,188679.0,64477.0,64477.0,,,BG Litter Submission,10/30/2023 9:55:00 PM,LILACBREEZE NORAH,https://bernergarde.org/DB/images/NoPhoto2.jpg,,,956000 ...,Normal,Dark Brown,Scissor,,,Normal,
217684,LILACBREEZE NORIKO,Female,NORI,,3100469401 (ANKC),"Jun 12, 2023",,LILACBREEZE BILLY BATHGATE,147627.0,LILACBREEZE FAIRY FLOSS,188679.0,64477.0,64477.0,,,BG Litter Submission,10/30/2023 9:57:00 PM,LILACBREEZE NORIKO,https://bernergarde.org/DB/images/NoPhoto2.jpg,,,956000 ...,Normal,Dark Brown,Scissor,,,Normal,
217707,SUNSHINE DES ÉTOILES PHEUNIX,Female,SUNSHINE,536009 (Antagene),LOF 80969/12208 (SCC),"Feb 4, 2021",,NESTOR NESSLAU DU LOGIS DE SAINTE MACRINE,217701.0,ROUMANIK'HLA DES ETOILES PHEUNIX,217699.0,64489.0,64489.0,,,Breeder/Owner,3/3/2024 5:30:00 AM,SUNSHINE DES ÉTOILES PHEUNIX,https://bernergarde.org/DB/photos/Dog/BG217707-1.jpg|https://bernergarde.org/DB/photos/Dog/BG217707-1.jpg|https://bernergarde.org/DB/photos/Dog/BG217707-2.jpeg|https://bernergarde.org/DB/photos/Dog/BG217707-2.jpg,output/images/dog_217707_0.jpg|output/images/dog_217707_1.jpg|output/images/dog_217707_2.jpg|output/images/dog_217707_3.jpg,output/images/dog_217707_0.jpg,250268 ...,,,,,,,
217725,CASSANDRA DI GRAND BOUVIER & STAR GUIDES,Female,,,RG/SPX/18/03998 (CBKC),"Mar 2, 2020",,UTHER THE PENDRAGON DI GRAND BOUVIER,217305.0,THATS RAUKA AZMEG,217724.0,64501.0,64501.0,,,Pedigree (Official),11/1/2023 2:32:00 PM,CASSANDRA DI GRAND BOUVIER & STAR GUIDES,https://bernergarde.org/DB/images/NoPhoto2.jpg,,,900111 ...,,,,,,,
217809,LEDELWEISS FIDJIE,Female,FIDJIE,,JW4133999 (CKC),"Nov 4, 2021",,WHISKY FIDELE D'IMIER,183890.0,ANOUK LEDELWEISS,193058.0,59243.0,59243.0,,,BG Dog Submission,11/7/2023 8:15:00 PM,LEDELWEISS FIDJIE,https://bernergarde.org/DB/images/NoPhoto2.jpg,,,956000 ...,,,,,,,
217830,BASIA MILLE'S ONE HUNDRED WAYS V OCTOBER,Male,QUINN,V10116870 (AKC),WS82005301 (AKC),"Sep 27, 2023",,OCTOBER'S DREAM WEAVER,108879.0,OCTOBER'S RIVER SONG,153872.0,64541.0,64541.0,,Yes,Breeder/Owner,9/30/2025 1:34:00 AM,BASIA MILLE'S ONE HUNDRED WAYS V OCTOBER,https://bernergarde.org/DB/photos/Dog/BG217830-2.jpeg|https://bernergarde.org/DB/photos/Dog/BG217830-2.jpeg|https://bernergarde.org/DB/photos/Dog/BG217830-1.jpeg,output/images/dog_217830_0.jpg|output/images/dog_217830_1.jpg|output/images/dog_217830_2.jpg,output/images/dog_217830_0.jpg,981020 ...,Normal,Dark Brown,Scissor,27”,125 lbs,Normal,
217862,WOOLLY ACRES LOLLY,Female,,,WS573113306 (AKC),"Jun 8, 2021",,HANSCHEN'S MILESTONE DASHER,156825.0,YODER'S BELLA,155131.0,64551.0,64551.0,,,AKC Website,11/11/2023 2:16:00 PM,WOOLLY ACRES LOLLY,https://bernergarde.org/DB/images/NoPhoto2.jpg,,,,,,,,,,
217868,DOLCE VITA DOGONIC MARZENIA,Female,DOLI,,PKR II-155902 (ZKWP),"Mar 31, 2022",,LEONARDO AL TIGLIO DEL NORD,183402.0,SOPELE HARD RIVER,180040.0,62966.0,62966.0,,,,11/12/2023 1:16:00 PM,DOLCE VITA DOGONIC MARZENIA,https://bernergarde.org/DB/photos/Dog/BG217868-1.jpg|https://bernergarde.org/DB/photos/Dog/BG217868-1.jpg,output/images/dog_217868_0.jpg|output/images/dog_217868_1.jpg,output/images/dog_217868_0.jpg,616093 ...,Normal,Dark Brown,Scissor,,,Normal,
217902,MONTRACHET FERKENS V.'T RIJKENSPARK,Female,,,NHSB 3226237 (NHSB),"Dec 29, 2020",,FERRARI ROJAUS BERNAS,157012.0,TERRA DE BERN SHAELYNN,162419.0,64568.0,64568.0,,,Breeder/Owner,2/6/2026 2:05:00 PM,MONTRACHET FERKENS V.'T RIJKENSPARK,https://bernergarde.org/DB/photos/Dog/BG217902-1.jpg|https://bernergarde.org/DB/photos/Dog/BG217902-1.jpg,output/images/dog_217902_0.jpg|output/images/dog_217902_1.jpg,output/images/dog_217902_0.jpg,,,,,,,,
217934,DENALI REBEL MOUNTAIN,Female,DENALI,,WS78430402 (AKC),"Oct 9, 2022",,REGGIE RICHINS,217933.0,LADY GIRL,217932.0,64574.0,64574.0,,,Breeder/Owner,1/8/2026 2:11:00 AM,DENALI REBEL MOUNTAIN,https://bernergarde.org/DB/photos/Dog/BG217934-4.jpeg|https://bernergarde.org/DB/photos/Dog/BG217934-4.jpeg|https://bernergarde.org/DB/photos/Dog/BG217934-2.jpeg|https://bernergarde.org/DB/photos/Dog/BG217934-5.jpeg|https://bernergarde.org/DB/photos/Dog/BG217934-7.jpeg,output/images/dog_217934_0.jpg|output/images/dog_217934_1.jpg|output/images/dog_217934_2.jpg|output/images/dog_217934_3.jpg|output/images/dog_217934_4.jpg,output/images/dog_217934_0.jpg,982091 ...,Normal,Brown,Scissor,24”,85,Normal,
217989,GRAN RISA JAK Z OBRAZKA,Female,MIKA,,WS78423501 (AKC),"Feb 5, 2022",,YORDAN CODELI GIRLS,204449.0,ARTAMIGS HAUS ELIZAVETA,194194.0,64119.0,64119.0,,,BG Dog Submission,7/30/2025 7:41:00 PM,GRAN RISA JAK Z OBRAZKA,https://bernergarde.org/DB/photos/Dog/BG217989-1.jpg|https://bernergarde.org/DB/photos/Dog/BG217989-1.jpg,output/images/dog_217989_0.jpg|output/images/dog_217989_1.jpg,output/images/dog_217989_0.jpg,616093 ...,Normal,Light Brown,,,,,
217998,UPERCUTE OF TALMA WOODS,Male,GRANDHAM,V10110006 (AKC),"LOF 88932/0 (SCC), WS82626401 (AKC)","Sep 19, 2023",,PONGO DU DOMAINE DE VERLAINE,213556.0,SUNSHINE DES ÉTOILES PHEUNIX,217707.0,64604.0,64604.0,,,Breeder/Owner,8/8/2025 2:18:00 AM,UPERCUTE OF TALMA WOODS,https://bernergarde.org/DB/photos/Dog/BG217998-3.jpg|https://bernergarde.org/DB/photos/Dog/BG217998-3.jpg|https://bernergarde.org/DB/photos/Dog/BG217998-2.JPG|https://bernergarde.org/DB/photos/Dog/BG217998-4.JPG|https://bernergarde.org/DB/photos/Dog/BG217998-5.jpg,output/images/dog_217998_0.jpg|output/images/dog_217998_1.jpg|output/images/dog_217998_2.jpg|output/images/dog_217998_3.jpg|output/images/dog_217998_4.jpg,output/images/dog_217998_0.jpg,250268 ...,Normal,,,,,Normal,
218030,DUDSWELRIVER NUMBER ONE IS LIKE U,Female,FLORA,,JU4130393 (CKC),"Oct 1, 2021",,BERN HAUS ON OKA ALPACHINO,154715.0,BERNEWA'S HARMONY BY TOSCA,154385.0,64616.0,64616.0,,,BG Dog Submission,11/28/2023 12:59:00 PM,DUDSWELRIVER NUMBER ONE IS LIKE U,https://bernergarde.org/DB/images/NoPhoto2.jpg,,,,,,,,,,
218132,EVERGLO ACRES YANIS'S NEON,Female,NEON,,WS76368207 (AKC),"Apr 7, 2022",,ROYAL MARINE ETIENNE YANIS,154502.0,ELBENHOLZ,176295.0,64641.0,64641.0,,,BG Dog Submission,6/19/2025 7:58:00 PM,EVERGLO ACRES YANIS'S NEON,https://bernergarde.org/DB/photos/Dog/BG218132-1.jpg|https://bernergarde.org/DB/photos/Dog/BG218132-1.jpg,output/images/dog_218132_0.jpg|output/images/dog_218132_1.jpg,output/images/dog_218132_0.jpg,990000 ...,,,Scissor,,120,Normal,
218136,GOLD VALLEY BENSON,Male,BENSON,V10066154 (AKC),WS69396701 (AKC),"Jul 20, 2020",,JAGGER FROM BALIHARA RANCH,148393.0,CAMILLE OF HIGH COUNTRY,154026.0,64643.0,64643.0,,No,BG Dog Submission,11/30/2023 8:27:00 PM,GOLD VALLEY BENSON,https://bernergarde.org/DB/photos/Dog/BG218136-1.jpg|https://bernergarde.org/DB/photos/Dog/BG218136-1.jpg,output/images/dog_218136_0.jpg|output/images/dog_218136_1.jpg,output/images/dog_218136_0.jpg,,Normal,Dark Brown,Scissor,,105,Normal,
218139,ECH TEN MCVAY Z DEIKOWEJ DOLINY,Male,QUIZ,V10052582 (AKC),WS76763801 (AKC),"Jul 18, 2021",,JUST NINJA Z DEIKOWEJ DOLINY,220367.0,ISSEY MIYAKE Z DEIKOWEJ DOLINY,223852.0,64646.0,64646.0,,,BG Dog Submission,11/30/2023 8:46:00 PM,ECH TEN MCVAY Z DEIKOWEJ DOLINY,https://bernergarde.org/DB/images/NoPhoto2.jpg,,,,,,,,,,
218188,DEVAEL NO PAY NO WAY,Female,CASH,,LOE2572203 (RSCE),"Apr 10, 2021",,APRIORI LICENSED TO AMUSE,218187.0,DEVAEL MESSAGE IN A BOTTLE,145394.0,64665.0,64665.0,,,Pedigree (Official),12/5/2023 5:30:00 PM,DEVAEL NO PAY NO WAY,https://bernergarde.org/DB/photos/Dog/BG218188-1.jpg|https://bernergarde.org/DB/photos/Dog/BG218188-1.jpg|https://bernergarde.org/DB/photos/Dog/BG218188-2.jpg|https://bernergarde.org/DB/photos/Dog/BG218188-3.jpg|https://bernergarde.org/DB/photos/Dog/BG218188-4.jpg,output/images/dog_218188_0.jpg|output/images/dog_218188_1.jpg|output/images/dog_218188_2.jpg|output/images/dog_218188_3.jpg|output/images/dog_218188_4.jpg,output/images/dog_218188_0.jpg,941000 ...,,,,,,,
218218,LEDELWEISS BELLA-DORIS,Female,BELLA,,KW4226891 (CKC),"Nov 11, 2022",,MICHAUDVILLE YESTERDAY ONCE MORE,190788.0,ANOUK LEDELWEISS,193058.0,64681.0,64681.0,,,BG Dog Submission,9/9/2025 4:35:00 PM,LEDELWEISS BELLA-DORIS,https://bernergarde.org/DB/photos/Dog/BG218218_Bella-3.jpg|https://bernergarde.org/DB/photos/Dog/BG218218_Bella-3.jpg|https://bernergarde.org/DB/photos/Dog/BG218218_Bella-1.jpg|https://bernergarde.org/DB/photos/Dog/BG218218_Bella-2.jpg,output/images/dog_218218_0.jpg|output/images/dog_218218_1.jpg|output/images/dog_218218_2.jpg|output/images/dog_218218_3.jpg,output/images/dog_218218_0.jpg,956000 ...,,,,,,,
218437,MIA BELLINE'S BECKY ANKA,Female,,,SSV BD 66769 (VDH),"Nov 6, 2020",,HEER BALOU V.D. PRINCE BERNERS,158407.0,PIA VOM SAUERLANDER TOR,207686.0,61410.0,61410.0,,,Dogbase (Germany),12/13/2023 6:18:00 AM,MIA BELLINE'S BECKY ANKA,https://bernergarde.org/DB/images/NoPhoto2.jpg,,,,,,,,,,
218836,ABIES BALSAM OF THE FOREST,Male,,,JE4111129 (CKC),"Mar 18, 2021",,GOLDENBREEZ SHISKABOB'S EEYORE,197463.0,GOLDENBREEZ SWEET SYSSY,197462.0,58753.0,58753.0,,,CKC Stud Book,12/19/2023 3:05:00 PM,ABIES BALSAM OF THE FOREST,https://bernergarde.org/DB/images/NoPhoto2.jpg,,,,,,,,,,
218893,BIG OL' BEARS PRAIRIE IRIS,Female,,,JW4156827 (CKC),"Nov 10, 2021",,CASCADE MTN ELLA'S BEAR,190450.0,CASCADE MTN MCKENZIE'S GYPSY,190473.0,64828.0,64828.0,,,CKC Stud Book,12/19/2023 5:04:00 PM,BIG OL' BEARS PRAIRIE IRIS,https://bernergarde.org/DB/images/NoPhoto2.jpg,,,900219 ...,,,,,,,
219028,CEFNFEDW JOY LUCK CLUB,Male,BUSTER,,KC (KC),"Jul 30, 2023",,LINKOLN CEFNFEDW,214605.0,BEATRICE JUNE BUG,194405.0,64848.0,64848.0,,No,Breeder/Owner,1/28/2026 3:36:00 AM,CEFNFEDW JOY LUCK CLUB,https://bernergarde.org/DB/photos/Dog/BG219028-1.jpg|https://bernergarde.org/DB/photos/Dog/BG219028-1.jpg|https://bernergarde.org/DB/photos/Dog/BG219028-2.jpg|https://bernergarde.org/DB/photos/Dog/BG219028-3.jpg,output/images/dog_219028_0.jpg|output/images/dog_219028_1.jpg|output/images/dog_219028_2.jpg|output/images/dog_219028_3.jpg,output/images/dog_219028_0.jpg,972055 ...,Normal,Brown,,,,Normal,
219124,UZI SERCE DOMU,Female,,,PKR.II-154588 (ZKWP),"Dec 3, 2021",,RIDON HENNET ÄRTU,188292.0,DAISY SERCE DOMU,167608.0,60184.0,60184.0,,,Owner,12/21/2023 2:40:00 AM,UZI SERCE DOMU,https://bernergarde.org/DB/photos/Dog/BG219124-2.jpg|https://bernergarde.org/DB/photos/Dog/BG219124-2.jpg|https://bernergarde.org/DB/photos/Dog/BG219124-1.jpg,output/images/dog_219124_0.jpg|output/images/dog_219124_1.jpg|output/images/dog_219124_2.jpg,output/images/dog_219124_0.jpg,,,,,,,,
219217,LILLY XVII,Female,,,WS65649505 (AKC),"Aug 19, 2019",,NORTHSTAR'S RAPHAEL,145141.0,TUTSY DZHUN BABY,176221.0,58410.0,58410.0,,,BG Dog Submission,12/26/2023 5:44:00 PM,LILLY XVII,https://bernergarde.org/DB/images/NoPhoto2.jpg,,,,,,,,,,
219265,OUR GIRL'S ROXY,Female,,,"IKCB23015 (IKC), KC (KC)","Oct 27, 2021",,LITTLE WOLF,216750.0,SHANNON GIRL'S VISIT,216751.0,64917.0,64917.0,,,GB KC Breed Record Supplement,12/29/2023 10:43:00 AM,OUR GIRL'S ROXY,https://bernergarde.org/DB/images/NoPhoto2.jpg,,,,,,,,,,
219278,ELASKI A LITTLE BIRD TOLD ME,"Female (spayed Feb 10, 2026)",MINNIE,,3100474147 (ANKC),"Oct 23, 2023",,BERNATION GOBLET OF FIRE,219276.0,LILACBREEZE ELKE,156954.0,64924.0,64924.0,,,BG Dog Submission,2/10/2026 11:43:00 PM,ELASKI A LITTLE BIRD TOLD ME,https://bernergarde.org/DB/photos/Dog/BG219278-3.jpeg|https://bernergarde.org/DB/photos/Dog/BG219278-3.jpeg|https://bernergarde.org/DB/photos/Dog/BG219278-2.jpeg|https://bernergarde.org/DB/photos/Dog/BG219278-1.jpeg,output/images/dog_219278_0.jpg|output/images/dog_219278_1.jpg|output/images/dog_219278_2.jpg|output/images/dog_219278_3.jpg,output/images/dog_219278_0.jpg,956000 ...,Normal,Brown,Scissor,,35.5kgs,Normal,
219281,VENNBERNE FULL OF MISCHIEF,Male,MONTY,,3100436706 (ANKC),"Jun 25, 2021",,AJER KONIAK MAJOWY SKARBIEC,222115.0,VENNBERNE SHARDALOW ROSALIE,222093.0,65855.0,65855.0,,,BG Dog Submission,5/13/2024 11:31:00 PM,VENNBERNE FULL OF MISCHIEF,https://bernergarde.org/DB/images/NoPhoto2.jpg,,,,Normal,Brown,Scissor,,,Normal,
219355,BRITE BOMBER BERNEECE,Female,BERNADETTE,,WS75126411 (AKC),"Dec 1, 2021",,MILAN PRIDE OF JUSTIN,204877.0,PREMIER'S AN UBER FOR KEISHA,212127.0,62403.0,62403.0,,,BG Dog Submission,1/3/2024 5:30:00 PM,BRITE BOMBER BERNEECE,https://bernergarde.org/DB/images/NoPhoto2.jpg,,,,,Brown,,,100,Normal,
219361,ANGEL TALYA V.H. MEESTERHUYS,Female,,,NHSB 3320702 (NHSB),"Nov 4, 2023",,NEGRO NEKIELSKIE MOCZARY,158051.0,TALYA PRINCES WISKE V.H. OPPERSTOK,168311.0,64944.0,64944.0,,,Breeder/Owner,1/20/2026 11:45:00 AM,ANGEL TALYA V.H. MEESTERHUYS,https://bernergarde.org/DB/photos/Dog/BG219361-1.JPG|https://bernergarde.org/DB/photos/Dog/BG219361-1.JPG|https://bernergarde.org/DB/photos/Dog/BG219361-2.JPG,output/images/dog_219361_0.jpg|output/images/dog_219361_1.jpg|output/images/dog_219361_2.jpg,output/images/dog_219361_0.jpg,528140 ...,,,,,,,
219416,HIGH COUNTRY SOFIE,Female,SOFIE,,WS65726308 (AKC),"Aug 15, 2019",,,,,,64962.0,64962.0,,,BG Dog Submission,1/7/2024 4:24:00 PM,HIGH COUNTRY SOFIE,https://bernergarde.org/DB/images/NoPhoto2.jpg,,,,,,,,,,
219461,SUMMERS' GREENSTONE SOLO ANGLER,Female,TIKI,V10089423 (AKC),WS81779901 (AKC),"Sep 22, 2023",,WERLWIND SUMMERS' AND WHY NOT FISH THE BLUE WATER,192910.0,CANTON SUR HOT FUDGE,148875.0,64979.0,64979.0,,,BG Litter Submission,5/18/2025 8:08:00 PM,SUMMERS' GREENSTONE SOLO ANGLER,https://bernergarde.org/DB/photos/Dog/BG219461-1.jpeg|https://bernergarde.org/DB/photos/Dog/BG219461-1.jpeg,output/images/dog_219461_0.jpg|output/images/dog_219461_1.jpg,output/images/dog_219461_0.jpg,985141 ...,Normal,Dark Brown,Scissor,,,Normal,
219542,DELICATE FLOWER VON KOKELTALER HAIN,Female,DAKOTA,,COR A 1085-20/045 (ACR),"Oct 24, 2019",,VENYIM GYONGYE HUYGENS,183080.0,NORA VOM COLMBERG WALDCHEN,174964.0,50938.0,50938.0,,,,1/11/2024 7:37:00 AM,DELICATE FLOWER VON KOKELTALER HAIN,https://bernergarde.org/DB/photos/Dog/BG219542-1.JPG|https://bernergarde.org/DB/photos/Dog/BG219542-1.JPG|https://bernergarde.org/DB/photos/Dog/BG219542-2.jpg|https://bernergarde.org/DB/photos/Dog/BG219542-3.jpg|https://bernergarde.org/DB/photos/Dog/BG219542-4.jpg,output/images/dog_219542_0.jpg|output/images/dog_219542_1.jpg|output/images/dog_219542_2.jpg|output/images/dog_219542_3.jpg|output/images/dog_219542_4.jpg,output/images/dog_219542_0.jpg,642099 ...,Normal,Dark Brown,Scissor,63 cm,43 kg,Normal,
219570,MILAN BERNER'S JACKIE JOLENE,Female,JACKIE,,WS70547305 (AKC),"Nov 13, 2020",,MILAN BERNER'S DYOURBAHLER KLAB MAXIMUS MASTER OF DRAGONS,157121.0,CHARLOTE,156222.0,64550.0,64550.0,,,BG Dog Submission,7/29/2025 5:11:00 PM,MILAN BERNER'S JACKIE JOLENE,https://bernergarde.org/DB/photos/Dog/BG219570-1.jpg|https://bernergarde.org/DB/photos/Dog/BG219570-1.jpg,output/images/dog_219570_0.jpg|output/images/dog_219570_1.jpg,output/images/dog_219570_0.jpg,985 14 ...,Normal,Brown,Scissor,23,115,Normal,
219669,LUCY LOU III,Female,,,WS71798701 (AKC),"Feb 25, 2021",,KODA BEAR STORMGUARD,189444.0,KEHLANI,189445.0,62370.0,62370.0,,,AKC Website,1/16/2024 9:07:00 AM,LUCY LOU III,https://bernergarde.org/DB/images/NoPhoto2.jpg,,,,,,,,,,
219780,XANDRINA ALEXBERNS,Female,,,UKU 0396531 (UKU),"Nov 5, 2018",,MICHIKOS EIEN,103773.0,LIKA STAR ALEXBERNS,187859.0,55990.0,55990.0,,,Pedigree (Official),1/18/2024 9:56:00 PM,XANDRINA ALEXBERNS,https://bernergarde.org/DB/images/NoPhoto2.jpg,,,,,,,,,,
219807,CRYSTAL LLL,Female,,,WS59893801 (AKC),"Jan 4, 2018",,TODD-BROOK RASCAL,172311.0,ROCKLAND TROYER'S DORA,211252.0,65103.0,65103.0,,,AKC Website,1/18/2024 10:45:00 PM,CRYSTAL LLL,https://bernergarde.org/DB/images/NoPhoto2.jpg,,,,,,,,,,
219818,TRIBUTE'S DANCES WITH WOLVES,Female,,,WS66844601 (AKC),"Nov 21, 2019",,,,,,65113.0,65113.0,,,AKC Awards Publication,1/18/2024 11:53:00 PM,TRIBUTE'S DANCES WITH WOLVES,https://bernergarde.org/DB/images/NoPhoto2.jpg,,,,,,,,,,
219823,TERRA DE BERN LEVIATHAN SPIRITDREAM,Male,,,"RKF 4706583 (RKF), UKU 0336574 (UKU)","Dec 17, 2016",,SENNENLAND'S GRAND CANYON,118479.0,TERRA DE BERN VELIARIKA,102149.0,41218.0,41218.0,,,Pedigree (Official),1/19/2024 5:50:00 AM,TERRA DE BERN LEVIATHAN SPIRITDREAM,https://bernergarde.org/DB/images/NoPhoto2.jpg,,,990000 ...,,,,,,,
219842,WEATHER THE STORM VAN'T STOKERYBOS,Male,RIDGE,V10140171 (AKC),"WS83168101 (AKC), LOSH 01369140 (URCSH)","Apr 9, 2023",,ROEFEL VAN'T STOKERYBOS,219843.0,PIAFF VAN'T STOKERYBOS,162353.0,65123.0,65123.0,,No,BG Dog Submission,6/25/2024 4:36:00 PM,WEATHER THE STORM VAN'T STOKERYBOS,https://bernergarde.org/DB/images/NoPhoto2.jpg,,,900223 ...,,,,,,,
219854,APOKALIPSA SZCZESLIWY SLON,Female,CUBA,,"PKR.II-153059 (ZKWP), JR 74496 BPP (KSS)","Jun 30, 2021",,EXCALIBUR SZCZESLIWY SLON,219252.0,AOLA VERDE SZCZESLIWY SLON,219853.0,62823.0,62823.0,,,BG Dog Submission,1/20/2024 8:04:00 AM,APOKALIPSA SZCZESLIWY SLON,https://bernergarde.org/DB/images/NoPhoto2.jpg,,,616093 ...,Normal,Dark Brown,Scissor,60 cm,55 kg,Normal,
219855,LEGO,Male,LEGO,,JR 74584 BPP (KSS),"May 4, 2022",,DARK BEAR FEDOR,213272.0,ALGRAND BERNI ALA BELA,190494.0,65128.0,65128.0,,,BG Dog Submission,1/20/2024 8:09:00 AM,LEGO,https://bernergarde.org/DB/images/NoPhoto2.jpg,,,,Normal,Dark Brown,Scissor,68CM,66KG,Normal,
219911,SNYDER'S MOTHER CONFESSOR,Female,,,WS56846812 (AKC),"Apr 20, 2017",,LITTLE INDIANS BREAK MY MIND,132696.0,KATES COUNTRY CANINES OPAL,143911.0,44909.0,44909.0,,,AKC Website,1/20/2024 11:52:00 PM,SNYDER'S MOTHER CONFESSOR,https://bernergarde.org/DB/images/NoPhoto2.jpg,,,,,,,,,,
219923,NOOR,Female,,,NHSB 3192428 (NHSB),"Apr 9, 2020",,NORMAN WALDO V. UETIGEN,165287.0,BELLA,163303.0,49169.0,49169.0,,,Dutch Dog Data,1/21/2024 7:00:00 AM,NOOR,https://bernergarde.org/DB/images/NoPhoto2.jpg,,,,,,,,,,
219972,DURRBACHLER VON ZAMBARA PERSEUS,Male,HUGO,,WS72174806 (AKC),"Nov 30, 2020",,DURRBACHLER VOM ZAMBARA MOMOA JASON,191604.0,DIVINE ROSE BOHEMIJOS ZIBUTE,145935.0,64366.0,64366.0,,,AKC Website,1/24/2024 1:35:00 PM,DURRBACHLER VON ZAMBARA PERSEUS,https://bernergarde.org/DB/photos/Dog/BG219972-2.jpg|https://bernergarde.org/DB/photos/Dog/BG219972-2.jpg|https://bernergarde.org/DB/photos/Dog/BG219972-1.jpg|https://bernergarde.org/DB/photos/Dog/BG219972-3.jpg,output/images/dog_219972_0.jpg|output/images/dog_219972_1.jpg|output/images/dog_219972_2.jpg|output/images/dog_219972_3.jpg,output/images/dog_219972_0.jpg,,,,,,,,
